Date,SP500,VIX,OIL,GOLD,DXY
2016-09-30,-0.0012352137017536324,-0.009734267373826098,0.042045743769301556,0.00488515148694684,-0.005849166154959273
2016-10-31,-0.019616837043472765,0.24972464090406338,-0.0156125219597351,-0.03234578490865826,0.03084147210002654
2016-11-30,0.033603545044434316,-0.24671938229172516,0.04394757967619928,-0.08250998833952049,0.030510024394755902
2016-12-31,0.01803711129927909,0.051893267413503634,0.10629132344454072,-0.017925375165358137,0.008730247143836736
2017-01-31,0.017726314621062854,-0.15783744593061566,0.10629132344454072,-0.017925375165358137,-0.02853088253111284
2017-02-28,0.03652300073827695,0.07470355430953138,-0.009667116273160564,0.08545942924330725,0.016049794465591283
2017-03-31,-0.00038927289213133893,-0.04350232710665229,-0.050924085874661185,-0.004240117321882672,-0.007643897523379787
2017-04-30,0.0090501324781982,-0.13387793193935818,-0.021041370669268155,0.01496003596460065,-0.01303925608194228
2017-05-31,0.011509759110980618,-0.03862937724449049,-0.02783398336652066,0.004649174656746628,-0.021738926898944216
2017-06-30,0.004802226040503879,0.0713596270544754,-0.048670976203272195,-0.024914767806545828,-0.01308560052118419
2017-07-31,0.01916401754710087,-0.08587363297273985,0.0941333519650037,0.02066042871353375,-0.029707287370116547
2017-08-31,0.0005462837796946754,0.03165731197119775,-0.005141408090312571,0.03841263411716219,-0.0020482133248626256
2017-09-30,0.01911903935235539,-0.10756627339720284,0.09395551456332052,-0.02671749312009183,0.0044145822662011395
2017-10-31,0.021945560031841664,0.06808114047556153,0.09395551456332052,-0.02671749312009183,0.015669469275193058
2017-11-30,0.02769554104663445,0.10260618129679495,0.09966128211314375,-0.006497888746899605,-0.016421790158996113
2017-12-31,0.009783614574871227,-0.021506185003538344,0.046562898487557,0.025665372814242568,-0.00961493245437875
2018-01-31,0.05465739835832858,0.20412322727316748,0.036126369416399316,0.0247243158197037,-0.03299615744058247
2018-02-28,-0.0397261075980839,0.38255576168404265,-0.048515101848096966,-0.017706245210825033,0.016468641642833307
2018-03-31,-0.02725249736693992,0.0060270866930543605,0.06602909522862326,0.005533917539993733,-0.007088293973079973
2018-04-30,0.002715085811824473,-0.22602696996461566,0.06602909522862326,0.005533917539993733,0.020571597699453204
2018-05-31,0.021378191183066175,-0.0318904569261068,0.09909358827546934,-0.017309573230821843,0.02314047820756472
2018-06-30,0.004830749386570285,0.04188428433454115,0.02356354476198023,-0.03825811589659358,0.006786150591772835
2018-07-31,0.035387950737524286,-0.22641179780667303,0.02356354476198023,-0.03825811589659358,-0.0014805353091800933
2018-08-31,0.029814314524382428,0.002335519431507021,-0.025756928971047956,-0.04161148368169327,0.006855498402307695
2018-09-30,0.004285093286333627,-0.05926472091367638,0.06621630401859253,-0.007358548672435607,0.0005254353220950653
2018-10-31,-0.07192934595429683,0.5605582829542025,-0.09172618304571098,0.017306404491002396,0.020175339225926313
2018-11-30,0.017701752056117587,-0.1611621664374464,-0.2511251879894242,0.006495317671459019,0.0014403232329909218
2018-12-31,-0.09626521985789901,0.34128318104703875,-0.08733660149532517,0.046516368670421186,-0.011373142685228354
2019-01-31,0.07574215198675599,-0.4279424557415396,0.14008515290268533,0.03187329265169105,-0.006153827377308696
2019-02-28,0.029295553365402384,-0.11431891556795003,0.06475055982998787,-0.005242103053610342,0.006049896563085363
2019-03-31,0.017765510890228747,-0.07514940109651111,0.03511744046605034,-0.015197198197902499,0.011579896799113575
2019-04-30,0.03856039741757082,-0.04398772156333059,0.0624893909369581,-0.007919872889150059,0.002053857524646631
2019-05-31,-0.06804089408287398,0.35492031656017076,-0.12120585722509195,0.017770690263089667,0.0027659356713181046
2019-06-30,0.06665830156302614,-0.2156887338329529,0.03144345080043833,0.07656096399383655,-0.016711785359289577
2019-07-31,0.01304272483370528,0.0666914316195763,-0.020954378450035952,0.011566547483627048,0.02455812567252545
2019-08-31,-0.018257281743262237,0.16332497992346295,-0.07551353682416184,0.06317460951895688,0.0040518849640445624
2019-09-30,0.01703525059107193,-0.15590844842374643,-0.07551353682416184,0.06317460951895688,0.004639434394247875
2019-10-31,0.020225842153317446,-0.20574646601743182,-0.0033151159681685553,-0.005081648402321526,-0.020638142392948894
2019-11-30,0.033480266071378155,-0.04644800657754236,0.03587537450657058,-0.03077169147809708,0.009406042069971107
2019-12-31,0.028188756298542148,0.08793539816266606,0.03587537450657058,-0.03077169147809708,-0.01931630275025347
2020-01-31,-0.0016294196024425806,0.31276403103984735,-0.07084810336026445,0.07699392485352269,0.010321074242249137
2020-02-29,-0.08785953690838776,0.7556434177515421,-0.14082852405834678,-0.011948060044142323,0.007569572523161759
2020-03-31,-0.1336677246703745,0.28880336019317815,-0.14082852405834678,-0.011948060044142323,0.009331701725652126
2020-04-30,0.11942083876017671,-0.4496664244936176,-0.6927513670283204,0.0739800815328316,-0.0003029879231301563
2020-05-31,0.04428653294909693,-0.21621304744203093,0.3351145736832358,0.03081128451206882,-0.0068909912871779905
2020-06-30,0.018221374356719156,0.10087939068122624,0.15249145100573064,0.03178826548905313,-0.009707295038505821
2020-07-31,0.053636801634505855,-0.21838988110820678,0.050928653184620296,0.09048185548738567,-0.040869073852625754
2020-08-31,0.06771908300435733,0.07670362770193198,0.04471278954734061,0.0024424634206246017,-0.01454530296980047
2020-09-30,-0.04001811998317809,-0.0015156883408811936,-0.10051357800585747,-0.04156131138996335,0.01881472488615203
2020-10-31,-0.028055692285554126,0.3658853169098548,-0.0890781563542682,-0.00536534821610048,0.0015963556376313913
2020-11-30,0.10214642790660017,-0.6142786602714569,-0.0890781563542682,-0.00536534821610048,-0.02334566922760647
2020-12-31,0.03644904784059159,0.10073145656805785,0.3241164619610662,0.008327830212444147,-0.02123175569237846
2021-01-31,-0.0111991376508885,0.3746659811478605,0.07581641896633043,-0.02449054412277445,0.007090649855453094
2021-02-28,0.02575687667253664,-0.16881389964713064,0.16841590665029166,-0.06670261506449394,0.003856524751136367
2021-03-31,0.041562807282546625,-0.3651441804917951,-0.03995281690345135,-0.008309369206091679,0.02497961122162902
2021-04-30,0.05109733046805641,-0.04157394295476803,0.056747375231901466,0.030739830098244218,-0.021137902134963932
2021-05-31,0.00547149271672327,-0.10470399474075517,0.03477845102712283,0.07371582491143333,-0.01590142251303227
2021-06-30,0.021970872566122474,-0.05708823963702985,0.07602444031427018,-0.07173736130380683,0.028529542149276135
2021-07-31,0.022493175922251307,0.14171010302449782,0.015846159975700668,0.023330815719562692,-0.0029251336773786756
2021-08-31,0.028578143159792575,-0.10146947539343557,0.015846159975700668,0.023330815719562692,0.004978355475315467
2021-09-30,-0.04873779278283316,0.33941519868465475,0.028287256856624296,-0.03212245487175866,0.01733779271329129
2021-10-31,0.0668581752839893,-0.35285457719302,0.07197704749037108,0.01565752858330233,-0.0013802332872543401
2021-11-30,-0.008368625655205266,0.5141411600900334,-0.17872525345773954,-0.005285973326297307,0.01967340407986065
2021-12-31,0.04268864816139665,-0.4567778191613719,0.0972791923449969,0.029937547087090434,-0.0033392465699282224
2022-01-31,-0.05401822999928342,0.3659811373227238,0.15928021712119564,-0.017943890701554308,0.009052689164947671
2022-02-28,-0.03186276102171146,0.19413231407337544,0.10185695073108357,0.05653303774003848,0.0017593605463971306
2022-03-31,0.035148286271522736,-0.38283749590939986,0.06627609942676804,0.02588094725659205,0.016408926282936755
2022-04-30,-0.09206782490742232,0.48520853105625195,0.013164679661649583,-0.020682298625755248,0.04621482785072337
2022-05-31,5.3176290760624664e-05,-0.2431782667563689,0.013164679661649583,-0.020682298625755248,-0.011821730073098597
2022-06-30,-0.08765158180481791,0.09186778333289383,0.048816306866975696,-0.05667486936704113,0.02848480132889764
2022-07-31,0.08720138468971587,-0.29713093333775403,-0.04270727667111196,-0.02310164478570834,0.011491641364435898
2022-08-31,-0.04336703066340545,0.19296949973192537,-0.13113193627696118,-0.028830707357252718,0.0260964990360768
2022-09-30,-0.09804916662099257,0.2007058296841994,-0.09255719861478522,-0.029867130752255763,0.030977984741280003
2022-10-31,0.07683456446885563,-0.20031942111772177,0.07520367892633882,-0.01606922950693776,-0.005276148732014236
2022-11-30,0.05235797609764905,-0.22915071050610977,-0.10438850346868907,0.06513433087548876,-0.051326346150827346
2022-12-31,-0.060781825376668173,0.051609092370270365,0.005602948541482037,0.041344168086586086,-0.023202457585837742
2023-01-31,0.05992118183434968,-0.11065577266309075,0.005602948541482037,0.041344168086586086,-0.013812088099040614
2023-02-28,-0.02645947885979313,0.06486069072240677,-0.02379386969465578,0.005043081073438227,0.026768803810989103
2023-03-31,0.03445129269826359,-0.1016101724688598,-0.05035895774220589,0.0738110930795539,-0.022761138402113967
2023-04-30,0.0145361776495622,-0.169780266163691,-0.0028874005505593516,0.01065907680538509,-0.008228119357263728
2023-05-31,0.0024792714332724764,0.12828958790399725,-0.09046897409614131,-0.013252571891915052,0.02573083897567547
2023-06-30,0.06271886491464175,-0.27769864700874164,0.03036283370170953,-0.022034378626575393,-0.013608239819407663
2023-07-31,0.03066395090770391,0.0029390147136875173,0.13306394478438094,0.0253893917090382,-0.010255527985032
2023-08-31,-0.017875203842993896,-0.004411802746919717,0.015079778453748907,-0.016527635527120155,0.0171310604444126
2023-09-30,-0.04994616792328207,0.2554816602785348,0.09283707720058966,-0.04760161102658575,0.024311177886105675
2023-10-31,-0.022224841001403373,0.03477629940395804,0.09283707720058966,-0.04760161102658575,0.004604673727836751
2023-11-30,0.0854244482007529,-0.3393429067807067,-0.14034437461775803,0.09785991823214665,-0.030074626801453067
2023-12-31,0.04327903543160833,-0.03705589666891269,-0.07246555734268792,0.011852316520641965,-0.021189077174984736
2024-01-31,0.015770693886425723,0.14202936119823883,0.05885160281836019,-0.006811352920151441,0.018964349646495703
2024-02-29,0.050427528312771974,-0.06849529029991078,0.02310637658239007,-0.001318947587936597,0.0085813284418239
2024-03-31,0.03054742011174303,-0.029536368371799328,0.0451274754078803,0.08059528897131604,0.003737241445341265
2024-04-30,-0.04250577768147858,0.18475258249392357,0.0043344113122057324,0.03282764754355991,0.015846971422368624
2024-05-31,0.04690380530435967,-0.19169438835153965,-0.07367028186599375,0.013653421179197257,-0.014699900113272147
2024-06-30,0.03408234323888226,-0.03785945067977297,0.05702908860542215,0.0020642715709030804,0.01139942592505981
2024-07-31,0.011257710402409889,0.27392231490236607,-0.06811706106588872,0.0415692552542416,-0.016859991335151606
2024-08-31,0.022577897117514727,-0.0867891673799429,-0.024073355576314574,0.027357781297022567,-0.02332468791604224
2024-09-30,0.019995632287754545,0.10915328653467692,-0.024073355576314574,0.027357781297022567,-0.009087361907163704
2024-10-31,-0.009946041598550177,0.325223158479484,-0.07426416201289032,0.09352963656388777,0.03125869410008682
2024-11-30,0.05571971402949727,-0.5389964772026029,-0.0030116547268677447,-0.0301396409463679,0.016784625364647164
2024-12-31,-0.02530769218774562,0.2501623594658277,-0.0030116547268677447,-0.0301396409463679,0.025674752539151725
2025-01-31,0.02665780641966916,-0.054483577756117244,0.05104648011752892,0.056876100752862056,-0.0011066598643939129
2025-02-28,-0.014344484648483261,0.17795001491229742,-0.04776153520822622,0.008602906019663818,-0.007037737395204224
2025-03-31,-0.059266785380176656,0.1266304803422255,0.021093231713911437,0.09605337734980424,-0.032105500665257775
2025-04-30,-0.007654161847847312,0.10311382864416653,-0.16897773585953876,0.05670642240364317,-0.04655198178253258
2025-05-31,0.05970544763775343,-0.2852559155913599,0.012281725647016963,-0.004883340629861527,-0.0014084447750762664
2025-06-30,0.048415655447618985,-0.10434387129392118,0.012281725647016963,-0.004883340629861527,-0.024974587766834335
2025-07-31,0.021435178792465086,-0.0005979210476472736,0.12668086728234265,0.001306588941391642,0.031997057899233995
2025-08-31,0.018886957507385716,-0.08483886122145559,-0.0627293564307543,0.05336057263250259,-0.022852381611146312
2025-09-30,0.03471411909808157,0.05817069738385173,-0.016279863893617994,0.10046039669992013,0.0
2025-10-31,0.022433352045496773,0.06882904635176715,-0.029527423403697066,0.03615372718859943,0.02055046671358079
2025-11-30,0.001298774393957997,-0.064538528428659,-0.02915929559229291,0.057597738845304704,-0.0034126698145413407
2025-12-31,-0.0005242718289754783,-0.0895166335962334,-0.03789251886717338,0.025118724680499006,-0.011935008849300488
2026-01-31,0.013570462244289077,0.15405516202489242,0.149892360362195,0.0859646885033959,-0.013212676852125606
2026-02-28,-0.008706133376068959,0.1299412402463303,0.149892360362195,0.0859646885033959,0.0063720950596490725
